

app  = cjpeg
algo = union
arch = virtex
opt  = -ise-alarm-stop=3600 -ise-archi-max-input=4 -ise-archi-max-output=1
gcc =   -emit-llvm
# calculating candidates
WARNING: no profiling information found, assuming uniform distribution
Selected architecture: P20ArchitectureVirtexFx
Default settings: 
 * CommInBusCLK: 2
 * CommOutBusCLK_: 2
 * CommInBusWidth_: 2
 * CommOutBusWidth_: 1
 * MaxCI: 7
 * MaxInput: 6
 * MaxOutput: 1
- changing value of MaxInput_: 4
===-------------------------------------------------------------------------===
                      ... Pass execution timing report ...
===-------------------------------------------------------------------------===
  Total Execution Time: 0.1019 seconds (0.1018 wall clock)

   ---User Time---   --System Time--   --User+System--   ---Wall Time---  ---Mem---  --- Name ---
   0.0929 ( 96.8%)   0.0059 (100.0%)   0.0989 ( 97.0%)   0.0990 ( 97.2%)      11928  instruction-set extension (identification & selection)
   0.0020 (  2.0%)   0.0000 (  0.0%)   0.0020 (  1.9%)   0.0016 (  1.6%)        136  Module Verifier
   0.0009 (  1.0%)   0.0000 (  0.0%)   0.0009 (  0.9%)   0.0011 (  1.1%)      10000  Dominator Tree Construction
   0.0000 (  0.0%)   0.0000 (  0.0%)   0.0000 (  0.0%)   0.0000 (  0.0%)          0  Preliminary module verification
   0.0959 (100.0%)   0.0059 (100.0%)   0.1019 (100.0%)   0.1018 (100.0%)      22064  TOTAL

# calculating benchmarking results
WARNING: no profiling information found, assuming uniform distribution
Selected architecture: P20ArchitectureVirtexFx
Default settings: 
 * CommInBusCLK: 2
 * CommOutBusCLK_: 2
 * CommInBusWidth_: 2
 * CommOutBusWidth_: 1
 * MaxCI: 7
 * MaxInput: 6
 * MaxOutput: 1
- changing value of MaxInput_: 4
DAG_size	, msecs		, it	, candidate_found
3		, 0.19646	, 509	, 3
3		, 0.19646	, 509	, 3
4		, 0.06039	, 1656	, 0
4		, 0.12121	, 825	, 1
4		, 0.12346	, 810	, 1
4		, 0.12804	, 781	, 1
4		, 0.12821	, 780	, 1
4		, 0.12937	, 773	, 1
4		, 0.12937	, 773	, 1
4		, 0.20619	, 485	, 3
4		, 0.21053	, 475	, 3
4		, 0.21142	, 473	, 3
5		, 0.21598	, 463	, 3
5		, 0.22026	, 454	, 3
5		, 0.23419	, 427	, 3
5		, 0.34965	, 286	, 4
5		, 0.35211	, 284	, 4
5		, 0.35211	, 284	, 4
5		, 0.35211	, 284	, 4
5		, 0.35211	, 284	, 4
5		, 0.35336	, 283	, 4
5		, 0.35336	, 283	, 4
5		, 0.35461	, 282	, 4
6		, 0.14306	, 699	, 1
6		, 0.15361	, 651	, 1
6		, 0.23042	, 434	, 3
6		, 0.23310	, 429	, 3
6		, 0.23310	, 429	, 3
6		, 0.23474	, 426	, 3
6		, 0.29674	, 337	, 4
7		, 0.31348	, 319	, 4
7		, 0.36630	, 273	, 5
7		, 0.36630	, 273	, 5
7		, 0.36630	, 273	, 5
7		, 0.36765	, 272	, 5
7		, 0.36900	, 271	, 5
7		, 0.36900	, 271	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37037	, 270	, 5
7		, 0.37175	, 269	, 5
7		, 0.37175	, 269	, 5
7		, 0.61728	, 162	, 12
8		, 0.25381	, 394	, 3
8		, 0.38023	, 263	, 5
8		, 0.38461	, 260	, 5
8		, 0.44643	, 224	, 5
8		, 0.44843	, 223	, 5
9		, 0.17794	, 562	, 1
9		, 0.18050	, 554	, 1
9		, 0.18215	, 549	, 1
9		, 0.25189	, 397	, 3
9		, 0.40161	, 249	, 5
9		, 0.54945	, 182	, 8
9		, 0.57143	, 175	, 9
10		, 0.14065	, 711	, 1
10		, 0.22883	, 437	, 3
10		, 0.25316	, 395	, 2
10		, 0.37453	, 267	, 4
10		, 0.40984	, 244	, 5
10		, 0.41322	, 242	, 5
10		, 0.47619	, 210	, 6
10		, 0.57143	, 175	, 9
10		, 0.57143	, 175	, 9
10		, 1.06383	, 94	, 23
11		, 0.42553	, 235	, 5
11		, 0.42553	, 235	, 5
14		, 0.23697	, 422	, 1
15		, 0.51814	, 193	, 7
15		, 0.87719	, 114	, 14
15		, 0.88496	, 113	, 14
15		, 0.90909	, 110	, 14
34		, 1.78571	, 56	, 27
42		, 2.75676	, 37	, 43
48		, 4.08000	, 25	, 70
137		, 9.45455	, 11	, 84
